gloss1,gloss2,video1,video2,dtw_distance
Holiday,Skirt,../all_outputs/output_ssl_small/Holiday/4-2-w06220221216140006.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3844.pkl,179.20133778534975
Make,good,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9351.pkl,179.2177642113537
Good,Money,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_8672.pkl,179.21834853160786
w064,new,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Adjectives/new/MVI_5230.pkl,179.24147484245987
Yes,Police,../all_outputs/output_ssl_small/Yes/4-3-w06320221216140203.mp4_1.pkl,../all_outputs/output_include/Jobs/Police/MVI_5349.pkl,179.24441369784256
Good,Mean,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Adjectives/Mean/MVI_9592.pkl,179.2909959420655
Age,Deaf,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Adjectives/Deaf/MVI_9581.pkl,179.2949212147055
Do,Mouse,../all_outputs/output_ssl_small/Do/4-1-w03720221216132028.mp4_1.pkl,../all_outputs/output_include/Animals/Mouse/MVI_3077.pkl,179.29755491915125
Learn,sad,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Adjectives/sad/MVI_9719.pkl,179.32755100496925
House,Hour,../all_outputs/output_ssl_small/House/2-4-w02920221110103440.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,179.35139227205855
Video,Office,../all_outputs/output_ssl_small/Video/1-4-w02220221103121920.mp4_1.pkl,../all_outputs/output_include/Places/Office/MVI_3675.pkl,179.37403398175306
Stay?,Baby,../all_outputs/output_ssl_small/Stay?/3-4-w05420221216134802.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_5234.pkl,179.4138281188917
Make,tall,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_5114.pkl,179.4542933859807
Me,Neighbour,../all_outputs/output_ssl_small/Me/2-2-w00320221110095901.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_5278.pkl,179.46861727868
How_many,Street_or_Road,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3517.pkl,179.47299637419474
Please,Baby,../all_outputs/output_ssl_small/Please/4-4-w06020221216135826.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_5234.pkl,179.47979698357145
Sinhala,Colour,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4930.pkl,179.48831804155566
You,Hour,../all_outputs/output_ssl_small/You/2-5-w00220221110095826.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,179.4911562414884
Good,Thursday,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_4605.pkl,179.49130890015974
Little,Green,../all_outputs/output_ssl_small/Little/4-2-w01220221216121133.mp4_1.pkl,../all_outputs/output_include/Colours/Green/MVI_4902.pkl,179.50576043985197
Still,Grey,../all_outputs/output_ssl_small/Still/still1.mp4_1.pkl,../all_outputs/output_include/Colours/Grey/MVI_4927.pkl,179.50758537839377
Big,Yellow,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_4029.pkl,179.51701256147146
School,Ball,../all_outputs/output_ssl_small/School/1-5-w01620221103112512.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8730.pkl,179.51955644559553
Your,God,../all_outputs/output_ssl_small/Your/2-3-w00520221110100138.mp4_1.pkl,../all_outputs/output_include/Society/God/MVI_4343.pkl,179.5293292151438
See,Orange,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3885.pkl,179.53766483137062
Good,Child,../all_outputs/output_ssl_small/Good/3-4-w01120221216120949.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4993.pkl,179.54490103145656
University,Ball,../all_outputs/output_ssl_small/University/1-2-w00920221103111557.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8983.pkl,179.55362113553562
Learn?,Door,../all_outputs/output_ssl_small/Learn?/4-2-w05220221216134347.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,179.55935770642586
English,Ugly,../all_outputs/output_ssl_small/English/2-3-w02520221110102936.mp4_1.pkl,../all_outputs/output_include/Adjectives/Ugly/MVI_9578.pkl,179.56052543067733
Children,God,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Society/God/MVI_8996.pkl,179.58629649738816
Big,Nice,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9588.pkl,179.59050427060825
You,Train,../all_outputs/output_ssl_small/You/4-3-w00220221216115814.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_4172.pkl,179.59482223065757
Can?,Queen,../all_outputs/output_ssl_small/Can?/4-5-w05320221216134711.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_3805.pkl,179.59599357439535
w064,low,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9787.pkl,179.60953067783169
Stay?,Train,../all_outputs/output_ssl_small/Stay?/1-5-w05420221103115855.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_8580.pkl,179.6281307967337
Class,Daughter,../all_outputs/output_ssl_small/Class/2-4-w01920221110101738.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_4056.pkl,179.6512312763898
Me,Time,../all_outputs/output_ssl_small/Me/2-2-w00320221110095901.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_4668.pkl,179.66430094746121
When,Boy,../all_outputs/output_ssl_small/When/3-5-w05620221216135013.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_3815.pkl,179.66580294539992
How_many,Mother,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/People/Mother/MVI_5078.pkl,179.73311987701095
Children,Telephone,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_9072.pkl,179.7340160030932
Little,Pant,../all_outputs/output_ssl_small/Little/4-2-w01220221216121133.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3708.pkl,179.75504790647574
Ten_People,Man,../all_outputs/output_ssl_small/Ten_People/3-2-w02020221216122000.mp4_1.pkl,../all_outputs/output_include/People/Man/MVI_5091.pkl,179.76297311893958
Start,low,../all_outputs/output_ssl_small/Start/2-1-w04520221110105718.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9661.pkl,179.7979033050659
Me,Hour,../all_outputs/output_ssl_small/Me/1-1-w00320221103105700.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,179.80619770051158
Twenty,Grandfather,../all_outputs/output_ssl_small/Twenty/3-3-w05820221216135059.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_5104.pkl,179.81636595093426
House,Summer,../all_outputs/output_ssl_small/House/2-4-w02920221110103440.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5422.pkl,179.8319935206898
What,Sister,../all_outputs/output_ssl_small/What/4-1-w05020221216134105.mp4_1.pkl,../all_outputs/output_include/People/Sister/MVI_4078.pkl,179.8580290574398
Make,Nice,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9588.pkl,179.867781368941
Video,old,../all_outputs/output_ssl_small/Video/1-1-w02220221103121852.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9426.pkl,179.9104606362042
Children,I,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Pronouns/I/MVI_9879.pkl,179.92374484310537
Big,White,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_5211.pkl,179.925971791543
Still,Religion,../all_outputs/output_ssl_small/Still/still1.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4252.pkl,179.94214773018612
Make,young,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Adjectives/young/MVI_9266.pkl,179.94706672262896
Still,Price,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8987.pkl,179.99506437757023
Relationship,Street_or_Road,../all_outputs/output_ssl_small/Relationship/3-5-w02320221216123303.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3517.pkl,180.05512598153572
Children,Pocket,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Clothes/Pocket/MVI_4013.pkl,180.0919542905302
Teach,Hour,../all_outputs/output_ssl_small/Teach/4-1-w03320221216131332.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,180.0928579894174
Children,Today,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Today/MVI_9160.pkl,180.10423898455892
Do,Good_evening,../all_outputs/output_ssl_small/Do/3-5-w03720221216132038.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_9999.pkl,180.132225145126
Again,Fan,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/Electronics/Fan/MVI_4532.pkl,180.13453796709425
It,Mother,../all_outputs/output_ssl_small/It/3-4-w00720221216120451.mp4_1.pkl,../all_outputs/output_include/People/Mother/MVI_5078.pkl,180.13758812794632
Class,Ball,../all_outputs/output_ssl_small/Class/1-3-w01920221103121310.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8730.pkl,180.17472869945072
There,good,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9351.pkl,180.1923770615289
There,Deaf,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Adjectives/Deaf/MVI_9581.pkl,180.20650268456225
w064,Priest,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Jobs/Priest/MVI_5343.pkl,180.25717274695333
See,Nice,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9588.pkl,180.27834995086337
Children,Waiter,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_4478.pkl,180.31487989496782
Tuesday,Blind,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9855.pkl,180.34220826111994
Age,Ugly,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Adjectives/Ugly/MVI_9579.pkl,180.35593637915846
Still,Wife,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/People/Wife/MVI_3801.pkl,180.3829967769635
Ten_People,wet,../all_outputs/output_ssl_small/Ten_People/2-2-w02020221110101816.mp4_1.pkl,../all_outputs/output_include/Adjectives/wet/MVI_9436.pkl,180.4047539278416
Understand,Train,../all_outputs/output_ssl_small/Understand/5-2-w06120221216135808.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_3233.pkl,180.44378275381928
Learn?,Blue,../all_outputs/output_ssl_small/Learn?/1-5-w05220221103115410.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3872.pkl,180.44948557782695
No,fast,../all_outputs/output_ssl_small/No/1-5-w04220221103114141.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_9325.pkl,180.47186528954066
There,old,../all_outputs/output_ssl_small/There/4-4-w05920221216135549.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9426.pkl,180.47390865910825
Where,Hour,../all_outputs/output_ssl_small/Where/2-5-w04920221110110126.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_5496.pkl,180.48947513318276
Mother,Boy,../all_outputs/output_ssl_small/Mother/3-3-w00420221216115913.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_4981.pkl,180.4896471382328
Your,Cat,../all_outputs/output_ssl_small/Your/2-5-w00520221110100155.mp4_1.pkl,../all_outputs/output_include/Animals/Cat/MVI_3006.pkl,180.50715582023489
Twenty,Brother,../all_outputs/output_ssl_small/Twenty/2-2-w05820221110111728.mp4_1.pkl,../all_outputs/output_include/People/Brother/MVI_5096.pkl,180.51249616240025
Tuesday,Black,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_5207.pkl,180.53479239819328
Me,Attack,../all_outputs/output_ssl_small/Me/2-2-w00320221110095901.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_8709.pkl,180.54916541822942
Report,Pant,../all_outputs/output_ssl_small/Report/3-3-w02120221216122547.mp4_1.pkl,../all_outputs/output_include/Clothes/Pant/MVI_3709.pkl,180.55054467237082
Read,good,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_5158.pkl,180.60692368403772
Relationship,Train,../all_outputs/output_ssl_small/Relationship/3-5-w02320221216123303.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_3233.pkl,180.61761348933592
Tuesday,Colour,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4049.pkl,180.618055172486
Big,young,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Adjectives/young/MVI_9509.pkl,180.6475956215568
Twenty,Skirt,../all_outputs/output_ssl_small/Twenty/2-2-w05820221110111728.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3845.pkl,180.65125958639544
Talk?,Alright,../all_outputs/output_ssl_small/Talk?/10-2-w05720230317104128.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_0043.pkl,180.70087350254823
Make,Thursday,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_4606.pkl,180.70396946101187
Report,Man,../all_outputs/output_ssl_small/Report/4-3-w02120221216122802.mp4_1.pkl,../all_outputs/output_include/People/Man/MVI_8629.pkl,180.7404040293155
Age,wet,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Adjectives/wet/MVI_5246.pkl,180.757415575362
Good,Yellow,../all_outputs/output_ssl_small/Good/3-4-w01120221216120949.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_4908.pkl,180.80192441565737
Tell,Ball,../all_outputs/output_ssl_small/Tell/3-4-w04320221216132747.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8984.pkl,180.82075873982998
House,Parent,../all_outputs/output_ssl_small/House/2-6-w02920221110113324.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_4225.pkl,180.83052954549316
Your,Street_or_Road,../all_outputs/output_ssl_small/Your/3-2-w00520221216120323.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3443.pkl,180.84409176333966
Good,Dress,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Clothes/Dress/MVI_5159.pkl,180.85062873220872
Exam,Waiter,../all_outputs/output_ssl_small/Exam/3-5-w02620221216123820.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_4480.pkl,180.86917794329898
Dialog box,Beautiful,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Adjectives/Beautiful/MVI_9571.pkl,180.93477907442036
Yes,Train,../all_outputs/output_ssl_small/Yes/1-3-w06320221103120813.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_8580.pkl,180.9531534816865
Go,low,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9661.pkl,180.96930420694903
Big,Pen,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4387.pkl,180.9850014523948
No,Hello,../all_outputs/output_ssl_small/No/1-5-w04220221103114141.mp4_1.pkl,../all_outputs/output_include/Greetings/Hello/MVI_0039.pkl,181.00801523878303
Make,Girl,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/People/Girl/MVI_5289.pkl,181.00919296535662
See?,Second,../all_outputs/output_ssl_small/See?/1-5-w05520221103120003.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Second/MVI_9187.pkl,181.01336666823872
Still,Bed,../all_outputs/output_ssl_small/Still/still1.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_9007.pkl,181.03960530707317
Children,Pleased,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0010.pkl,181.03964733873423
When,Street_or_Road,../all_outputs/output_ssl_small/When/2-7-w05620221110113737.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3443.pkl,181.04094493701385
Dialog box,fast,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_9325.pkl,181.04596051915587
No,Blind,../all_outputs/output_ssl_small/No/4-4-w04220221216132716.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9855.pkl,181.05060323884643
Big,old,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9426.pkl,181.07486545140372
Again,City,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3589.pkl,181.1084650866829
Learn,male,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9766.pkl,181.1122340787491
Little,female,../all_outputs/output_ssl_small/Little/4-2-w01220221216121133.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9767.pkl,181.13419004010743
Tuesday,Priest,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Jobs/Priest/MVI_5343.pkl,181.14303551652472
Sister,Brother,../all_outputs/output_ssl_small/Sister/3-5-w00820221216120607.mp4_1.pkl,../all_outputs/output_include/People/Brother/MVI_5095.pkl,181.14484664681058
Hello,fast,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_5134.pkl,181.14774399827516
Understand,Father,../all_outputs/output_ssl_small/Understand/6-4-w06120221219144355.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_5229.pkl,181.16200899218765
Dialog box,good,../all_outputs/output_ssl_small/Dialog box/1-1-w02420221103122335.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_5240.pkl,181.18372412432848
Again,Sister,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/People/Sister/MVI_3932.pkl,181.18797153718106
